	B-cells_Memory B-cells_Memory B-cells	B-cells_Naive B-cells_Naive B-cells	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 1	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 2	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 1	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 2	CAFs_Myofibroblast-like CAFs_Transitioning CAFs	Endothelial_Lymphatic_endothelial_Lymphatic_endothelial	Endothelial_Pericyte-like endothelial cells_Pericyte-like endothelial cells	Endothelial_Stalk-like endothelial cells_Stalk-like endothelial cells	Endothelial_Tip-like endothelial cells_Tip-like endothelial cells	Epithelial_cancer_Her2_SC	Epithelial_cancer_LumB_SC	Epithelial_normal_Luminal Progenitors	Epithelial_normal_Mature Luminal	Epithelial_normal_Myoepithelial	Myeloid_Cycling_Cycling Myeloid	Myeloid_DCs_cDC1	Myeloid_DCs_cDC2	Myeloid_DCs_pDC	Myeloid_Macrophage_LAM 1	Myeloid_Macrophage_LAM 2	Myeloid_Macrophage_Macrophage 1	Myeloid_Macrophage_Macrophage 2	Myeloid_Monocyte_Monocyte 1	Myeloid_Monocyte_Monocyte 2	Plasmablasts_Plasmablasts_Plasmablasts	SMCs_Differeniated SMCs_Differeniated SMCs 2	SMCs_Differeniated SMCs_Differeniated SMCs 3	SMCs_Differeniated SMCs_Transitioning SMCs 1	SMCs_Immature SMCs_Immature SMCs 1	SMCs_Immature SMCs_Immature SMCs 2	T-cells_CD4+ T-cells_CD4+ T-cells 1	T-cells_CD4+ T-cells_CD4+ T-cells 2	T-cells_CD4+ T-cells_T-Regs	T-cells_CD4+ T-cells_Tfh cells	T-cells_CD8+ T-cells_CD8+ T-cells 1	T-cells_CD8+ T-cells_CD8+ T-cells 4	T-cells_CD8+ T-cells_CD8+ T-cells 5	T-cells_CD8+ T-cells_Exhausted CD8+ T-cells	T-cells_Cycling_Cycling T-cells	T-cells_NK cells_NK cells	T-cells_NKT_NKT
11326x7695	7.3910274e-11	7.391634000000001e-11	7.3991376e-11	7.394807e-11	7.4105076e-11	0.007717366999999999	7.398559499999999e-11	7.3929314e-11	0.006544536	7.386702e-11	0.0053877659999999996	0.09155042	0.32861784	0.037772167	0.31987423	7.380010999999999e-11	7.4038956e-11	0.010014619	7.4091795e-11	0.0071495776	7.404093e-11	0.06098373	7.4011845e-11	0.005916145	7.403684000000001e-11	0.019150646	0.013034395	0.009108103000000001	7.39217e-11	0.0041297753	7.418809e-11	7.398602e-11	7.391747e-11	7.3949624e-11	7.4038255e-11	7.389633e-11	0.0010818146000000002	0.020349594	0.02458803	7.397628000000001e-11	0.020556172	7.403090600000001e-11	0.006473025
11564x7831	6.4770606e-11	0.0026953723	6.449040999999999e-11	6.4647926e-11	6.466384e-11	6.455108e-11	6.455636999999999e-11	6.454270500000001e-11	6.447725e-11	0.002204153	6.468776e-11	0.05162218	0.41779014	0.017012982	0.4039076	6.4422176e-11	6.4596405e-11	6.465594000000001e-11	6.468875e-11	6.455108e-11	6.481559e-11	0.019376155	6.4530645e-11	0.03013283	6.47064e-11	6.4692945e-11	6.462315e-11	6.461587e-11	6.4689865e-11	6.4601456e-11	0.0047295665999999995	6.465100999999999e-11	0.0037909593	0.0036269809999999996	6.4666425e-11	6.4592456e-11	6.49163e-11	0.0374211	6.473726e-11	6.465594000000001e-11	6.447441999999999e-11	6.46948e-11	0.005690036
11327x7968	8.347436e-11	8.351481e-11	0.009966668	8.348742e-11	8.366036999999999e-11	8.367936e-11	0.0014332233999999999	0.0033654445	8.355958000000001e-11	8.351751999999999e-11	8.369531999999999e-11	0.07035678599999999	0.37653026	0.031309165	0.3609913	8.333993e-11	8.3704266e-11	0.009569356999999999	8.360534000000001e-11	0.0062412990000000005	8.3641226e-11	0.012102581000000001	8.359163e-11	0.04062766	8.350811999999999e-11	8.353281e-11	0.0103338435	0.00040669957999999996	8.360518e-11	0.014071135	8.365893399999999e-11	8.346625e-11	8.367505e-11	8.365175e-11	8.356675999999999e-11	0.018742725	8.3740834e-11	0.025526353999999998	8.350446e-11	8.354954e-11	0.0062177846999999994	0.002207699	8.360916e-11
11565x8103	8.34247e-11	8.3522286e-11	8.359225999999999e-11	0.0019670017	0.015452132	8.371145e-11	8.368286999999999e-11	8.3509866e-11	8.366419399999999e-11	8.351799e-11	8.3887744e-11	0.14473818	0.33168098	0.01431436	0.33729535	8.336710999999999e-11	8.381337e-11	0.018421445	8.3794825e-11	8.3592896e-11	8.365223000000001e-11	0.04909146599999999	8.358173e-11	8.375855600000001e-11	8.3781565e-11	8.361729399999999e-11	0.02795596	0.004353255	0.003113962	8.3793396e-11	8.37378e-11	8.369883e-11	0.01043938	8.362671e-11	8.370841e-11	8.351783e-11	8.37592e-11	0.0066617248	0.024083043	0.005903569	8.376256e-11	8.390838e-11	0.0045282347
11328x8241	9.256659e-11	0.0005841408	0.005906229399999999	9.25703e-11	9.247306e-11	9.241946e-11	9.261109e-11	9.22701e-11	9.247111999999999e-11	0.0063904272	0.0005597775	0.10642922	0.37375817	9.28419e-11	0.37228579999999994	0.005465343	9.254806e-11	0.015504934	9.2696635e-11	0.0005716087000000001	9.2657916e-11	0.019148262	9.260915e-11	0.029260011000000002	9.2807026e-11	0.005368765	0.021193592	9.284119e-11	9.285323000000001e-11	0.010049045999999999	9.262116e-11	9.251205e-11	9.251593000000001e-11	9.254099e-11	9.276826e-11	9.267046e-11	9.264943e-11	0.025252076000000002	9.263211999999999e-11	9.26862e-11	9.2842255e-11	9.253958e-11	0.0022725132
11566x8376	7.670128e-11	7.658827e-11	7.67244e-11	0.00449684	7.698606e-11	7.680873000000001e-11	0.002962672	7.664848e-11	7.703042e-11	0.003048371	7.6745325e-11	0.12211354	0.31311783	0.026287982	0.3985289	7.656344e-11	7.692603000000001e-11	0.007178833199999999	7.69338e-11	7.672512600000001e-11	7.677855600000001e-11	0.007620191700000001	7.682573e-11	0.042065978	7.6930275e-11	7.6813424e-11	0.0059591853	7.666501e-11	7.668591999999999e-11	7.677256e-11	0.01486484	7.6767724e-11	7.6709326e-11	7.667276e-11	0.000831736	7.680434000000001e-11	7.700809e-11	0.031672604	7.687689e-11	7.689478e-11	7.688451e-11	0.019250635	7.682251e-11
11329x8514	1.0022954e-10	1.0012731600000001e-10	1.00596885e-10	0.0011472969	1.0065446e-10	0.014146168999999998	1.0052476e-10	1.00028444e-10	1.0045480400000001e-10	1.0052419000000001e-10	1.00464e-10	0.12036176	0.30957237	0.06477233	0.3403409	0.00069763314	0.022665396	0.027342942999999998	1.0028326999999999e-10	1.0010077e-10	1.0041686999999999e-10	0.017783899	1.00165896e-10	1.0057347e-10	1.0016780500000001e-10	1.00285565e-10	0.022639945	1.0023011e-10	1.0045901600000001e-10	0.009191495	0.00022971962000000004	0.006991557	1.0018137e-10	1.0030776e-10	1.00138196e-10	1.00134005e-10	0.00511323	1.0024598499999999e-10	1.0031388e-10	1.003489e-10	0.03319755	1.0039331999999999e-10	0.0038059135
11567x8649	8.399558e-11	8.418644000000001e-11	0.0050477805	8.451675e-11	0.044454254000000006	0.00758633	8.435231999999999e-11	8.4025224e-11	8.420779399999999e-11	8.398436e-11	0.022910036	0.09656494	0.22808343	0.07181968	0.25652504	8.421871999999999e-11	8.423173e-11	0.0005463759	0.01568217	8.4206996e-11	8.428284e-11	0.08778860000000001	0.020220613000000002	8.431709e-11	8.432529e-11	8.418596e-11	0.011161088999999999	0.050361212	8.419094000000001e-11	8.428606e-11	8.412144000000001e-11	0.024096318	8.4405594e-11	8.428814599999999e-11	0.010022787	8.4188365e-11	8.440703e-11	0.01222401	0.014052295	8.4248775e-11	8.4342186e-11	8.423768e-11	0.02085307
11329x8787	8.024319e-11	8.041248000000001e-11	0.004058939	8.051408e-11	0.001337447	8.05299e-11	8.0623806e-11	8.041769e-11	0.0033142413	8.040971999999999e-11	0.029489966	0.12618975	0.3086281	0.053158227	0.3314111	8.0331235e-11	8.045206e-11	0.008055837	8.052407e-11	8.031100999999999e-11	8.04533e-11	0.046843823	8.043258e-11	8.076956e-11	8.041172e-11	8.045605e-11	0.011706335	0.037151866	8.0371085e-11	8.055800999999999e-11	8.044531999999999e-11	8.0298455e-11	8.0608735e-11	0.0016842254	8.037246e-11	0.011945352	0.007902225	0.013947308	8.053666e-11	8.0745376e-11	8.0640106e-11	8.049489e-11	0.0031753078000000003
11567x8922	0.0038117908	9.742973e-11	9.750930600000001e-11	9.7419135e-11	9.775846999999999e-11	9.7339276e-11	0.0028875886999999998	0.0046844506	9.7518604e-11	9.757572e-11	0.0035046777	0.06400874	0.40803033	0.04681936	0.37688187	9.725224e-11	9.759117e-11	0.007881911	9.768447e-11	9.73326e-11	9.733630600000001e-11	9.765019e-11	9.749889e-11	0.029940162000000003	9.753701999999999e-11	9.748345e-11	9.7343175e-11	9.756902e-11	9.753348e-11	0.002040715	9.7533114e-11	0.004969276	9.748085e-11	9.74184e-11	9.737473e-11	9.740149e-11	9.7310875e-11	0.038392074	9.742992e-11	9.7335376e-11	0.006147110999999999	9.730345e-11	9.742286e-11
11330x9060	6.202191e-11	6.186630999999999e-11	0.0024429776	6.2038825e-11	6.206084e-11	6.204534e-11	0.0028446865999999997	6.194908e-11	6.2036466e-11	0.0034873125	6.2077184e-11	0.16081132	0.35105655	0.004379774	0.35273156	6.185321e-11	6.193609e-11	0.007947077	6.210714e-11	6.209340999999999e-11	6.22072e-11	0.021603806	6.200925e-11	0.027608523	6.2053744e-11	6.219675999999999e-11	0.00841876	0.004095486	0.0032584147999999997	6.19992e-11	6.206404e-11	6.20283e-11	6.203587e-11	6.2007365e-11	6.2033746e-11	6.230648e-11	6.20773e-11	0.04931364	6.1936324e-11	6.209719e-11	6.20108e-11	6.1971775e-11	6.2057526e-11
11568x9195	9.360035999999999e-11	9.350615e-11	9.384831e-11	9.3415935e-11	9.32833e-11	9.347137600000001e-11	9.3600176e-11	9.336927e-11	9.342521e-11	0.0023350976	9.3469586e-11	0.062463142	0.3388578	0.007861548000000001	0.38490057	9.3561804e-11	9.351043e-11	0.019771083999999998	9.359196e-11	9.344944e-11	9.3562165e-11	0.026208505	9.346371e-11	0.057812855	9.362696e-11	9.3648936e-11	0.018908981000000002	0.01926483	9.343769e-11	9.355306e-11	9.3282576e-11	9.333455e-11	9.350472e-11	9.3487953e-11	9.346549000000001e-11	0.012111147	9.3886614e-11	0.028710927999999997	0.0149565	9.3508104e-11	9.3669836e-11	9.35643e-11	0.005836865
11331x9333	8.993711e-11	0.0031584958	9.00006e-11	0.0110093765	8.961279e-11	8.963074e-11	0.005632808	8.943418e-11	0.0007742942999999999	8.967092e-11	8.997159e-11	0.08663056	0.36329755	0.011406669	0.37205145	8.960236999999999e-11	8.976316e-11	0.008083484	8.967144e-11	8.973491e-11	8.9814704e-11	0.039919882999999996	8.990486e-11	0.032440823	8.997108e-11	9.006053e-11	8.9739195e-11	8.968324e-11	8.969367e-11	0.007589367	8.991669e-11	8.967400400000001e-11	9.005623e-11	0.00632048	8.958835e-11	0.0043997127	8.9654e-11	0.036145076	9.007444e-11	8.966100999999999e-11	8.992338000000001e-11	0.005111834	0.00602813
11569x9468	9.998684000000001e-11	1.00096e-10	0.01623831	1.0030374e-10	1.0025764e-10	0.008691911	1.00719356e-10	0.003912291500000001	1.0023871e-10	1.0021653e-10	1.001231e-10	0.07374284	0.31990796	0.010602948999999999	0.32921726	1.00365175e-10	1.003734e-10	0.019188145	1.001806e-10	0.0038738765000000002	1.0034392e-10	1.0058555e-10	1.00390446e-10	0.09253876	1.0041533e-10	1.0034144e-10	0.008859931	0.0044255103	1.0048259000000001e-10	1.0054871999999999e-10	1.0037378000000001e-10	1.00268925e-10	1.0036804e-10	1.0038795e-10	1.00240045e-10	0.005939268	0.011221166000000001	0.07539566	1.0064581e-10	1.0039178000000001e-10	1.0026625e-10	1.0010458e-10	0.016244147
11332x9606	1.00473074e-10	1.0055955e-10	0.00236255	0.007555457	1.004474e-10	1.006962e-10	1.0071982e-10	1.00514666e-10	1.0050279e-10	0.0047644092999999995	0.0004313432	0.08400299	0.34385777	0.027778221000000002	0.38353297	1.0102901999999999e-10	1.0073788000000001e-10	1.0070753e-10	1.0061461e-10	1.00592534e-10	1.0056146e-10	0.036928962999999995	1.0076959399999999e-10	0.03741686	1.0073558e-10	1.00741145e-10	1.0071386e-10	1.0062036e-10	0.0022748357	1.0054285999999999e-10	0.008966544	1.0077035999999999e-10	1.006219e-10	1.0066470600000001e-10	1.0064857e-10	0.007301561	1.0066202e-10	0.044306803	0.008518628	1.0053595e-10	1.00767485e-10	1.0062304499999999e-10	1.0068101999999999e-10
11570x9741	9.9763184e-11	9.994678e-11	1.0038333399999999e-10	0.015226585	0.007918749000000001	9.98797e-11	0.0020594234	9.990295e-11	1.0000646999999999e-10	0.0024622474	0.0022656652	0.0822197	0.31959412	0.034740402999999996	0.33514497	0.0018091637	1.0001619e-10	0.004315205	1.0005034000000001e-10	0.0018756445	1.0005054000000001e-10	0.023339644	9.9957265e-11	0.069925725	9.988330999999999e-11	9.9965466e-11	9.997290500000001e-11	9.984826999999999e-11	0.008171095	9.994678e-11	9.988027e-11	9.9925436e-11	9.996718e-11	1.0004157e-10	0.003955287	0.01951508	1.0028821999999999e-10	0.03672246	0.017091123	1.0012880999999999e-10	1.000223e-10	9.9988344e-11	0.01164763
11333x9879	5.4632731999999997e-11	0.0027391282	0.014943496	0.016931372	0.0046694875	5.4822816e-11	5.4699147999999995e-11	5.47504e-11	5.4837142000000006e-11	0.008339856999999999	5.480285e-11	0.032847915	0.3450742	0.025714599999999997	0.29176867	5.475218e-11	5.4800862e-11	0.005433239	0.026375948	5.4695185999999996e-11	5.474549e-11	0.09430872	5.4718452000000004e-11	0.04168487	5.481759e-11	0.004918650300000001	0.0027714271999999996	0.008542829	5.4853357999999996e-11	5.4690806999999995e-11	5.474403e-11	5.4778918000000006e-11	0.014342328500000001	5.4754680000000005e-11	0.019873234	0.0054930746999999995	0.013392234	5.4725759999999996e-11	0.0032651052	5.4672968000000004e-11	5.4736098e-11	5.476721e-11	0.016569797
11571x10014	6.139768000000001e-11	6.1459074e-11	6.16935e-11	0.03394201	6.1751305e-11	0.0009762178999999999	6.168044e-11	6.1563143e-11	6.15521e-11	0.007943048000000001	6.143786e-11	0.11130876	0.24809971	0.08478345	0.27185923	6.173847e-11	6.147302e-11	0.041002974	6.149378000000001e-11	6.15325e-11	6.14715e-11	0.06704634400000001	6.155069499999999e-11	0.045853455	6.170362e-11	6.162905e-11	0.0029369139	6.159861e-11	6.1461655e-11	6.15406e-11	6.137508599999999e-11	0.007965774	6.156466e-11	6.160484e-11	0.005719303	6.163234e-11	0.02188396	0.010995503	0.016046303999999997	6.1585105e-11	6.1559854e-11	6.143962e-11	0.021637185
11334x10151	5.5424456999999995e-11	0.0030824177000000003	0.007319666	0.00912836	5.5368983999999994e-11	5.532349e-11	5.5296268e-11	5.5307762e-11	5.524651e-11	0.0024933807999999997	0.0030752816	0.008170355	0.26293296	0.053073898	0.22638741	0.0029754853000000005	0.014389338	0.0343556	0.016508222	0.0024725376	5.546739499999999e-11	0.16388306	5.540184300000001e-11	0.032591745	5.555601800000001e-11	0.0040511875	0.0058481133999999995	5.5353888000000003e-11	5.5312722999999996e-11	5.5360116000000006e-11	5.5377012e-11	5.5320109999999995e-11	5.5511318e-11	0.016318426	5.5344066e-11	0.008915181999999999	0.019367818000000002	0.009431844	0.030430132999999998	5.5415367e-11	0.046853054000000005	5.5366559999999997e-11	0.015944347
11571x10287	8.075451999999999e-11	8.081769e-11	8.0830495e-11	8.094235e-11	8.099933e-11	8.0916565e-11	8.083204000000001e-11	8.092289e-11	0.0043839365	8.107244e-11	8.096335e-11	0.09289686400000001	0.25272086	0.06964998	0.32889614	8.0931845e-11	8.0996085e-11	0.025154177000000003	8.105513000000001e-11	0.0032254934999999996	8.105064e-11	0.01168068	8.105265e-11	0.12728775	8.1166046e-11	0.0014115932000000001	8.097461600000001e-11	8.1177974e-11	0.0086348355	8.11645e-11	8.093339e-11	8.09496e-11	8.115056500000001e-11	8.115784399999999e-11	0.007342429399999999	8.101756e-11	8.134055e-11	0.025167698	8.130317e-11	8.085809e-11	8.100829000000001e-11	0.035983805	0.0055637197
11334x10424	8.63663e-11	8.6528715e-11	8.679848e-11	8.6765706e-11	8.658880999999999e-11	8.68114e-11	0.028134527000000003	0.0005393665599999999	8.6577086e-11	0.0022281439	8.651073599999999e-11	0.027913377000000003	0.33715242	0.05068503	0.3572241	8.649275e-11	8.681007e-11	0.031154644	8.662003e-11	0.0005493938	8.656999e-11	0.057998993	8.657362e-11	0.023289877999999996	8.688362e-11	8.6792525e-11	8.65439e-11	8.687384e-11	8.660384e-11	8.676405400000001e-11	0.0089522	8.6738734e-11	8.676686e-11	0.0028114563	8.651057e-11	0.015300554	8.690533e-11	0.024245026	0.0078968	8.667805e-11	8.678540500000001e-11	0.021811523	0.0021126734
11572x10560	1.0717843000000001e-10	0.0054057543	0.001471552	0.010757763	1.06902404e-10	0.003242106	1.0739965e-10	1.06757325e-10	0.019613743	1.0689813000000001e-10	1.0700583500000001e-10	0.14150427	0.25098634	0.032482582999999995	0.397037	0.0013023922	1.07185386e-10	0.0027662902000000003	0.008329031	0.0074599027	1.07197654e-10	0.01687911	1.0706565e-10	0.050991062000000004	1.0736155e-10	1.0719171999999999e-10	1.0684167e-10	1.071392e-10	1.0705258999999999e-10	0.0031293073999999997	1.070967e-10	1.0703033e-10	0.004648712	1.07227505e-10	0.017359724	1.07009505e-10	0.013907933999999999	1.072985e-10	0.007834611	0.00289081	1.07093834e-10	1.0690668500000001e-10	1.0689241000000001e-10
11335x10697	7.5852664e-11	0.0039258846	7.6311374e-11	0.004199991	0.006231326999999999	7.604416999999999e-11	7.6026484e-11	7.594228000000001e-11	0.0033132252	7.608712e-11	0.0013883528	0.077013925	0.29586399999999996	0.040204454	0.34260556	0.0017692667	7.6183546e-11	0.013341348000000001	0.004082046	0.008658041	7.624314399999999e-11	7.6254926e-11	7.610033000000001e-11	0.113291815	7.6187896e-11	7.6153764e-11	0.005646683299999999	7.5804946e-11	7.593575999999999e-11	7.58683e-11	7.6216394e-11	7.593257e-11	7.6008505e-11	7.603025e-11	7.590955e-11	0.0023456016	7.631079e-11	0.06268162	0.002271892	7.6279066e-11	7.600575e-11	7.6171194e-11	0.011165053999999999
11573x10833	0.002219196	8.4235834e-11	8.421255e-11	0.0075730984	8.4104675e-11	8.412906500000001e-11	0.006251387	8.3762726e-11	0.013233934499999999	8.4074046e-11	8.408399e-11	0.028481325	0.28681186	0.0035817828	0.3914136	0.0075094528	8.40989e-11	0.01028392	8.390199599999999e-11	0.0024761385	8.3961706e-11	8.381706e-11	8.381274e-11	0.12210264	8.3886474e-11	8.407148e-11	0.0050737173	8.392008e-11	8.389030999999999e-11	8.407806e-11	0.0030512020000000003	8.3961865e-11	8.396427e-11	8.3785576e-11	8.383656e-11	0.0016235268	8.380268000000001e-11	0.10303293	8.396347e-11	8.3801396e-11	8.395785999999999e-11	8.390408e-11	0.005280305
11336x10970	1.2238323999999998e-10	1.2244278e-10	1.2298462e-10	0.010155358	1.2302498e-10	0.0030080485	0.005084457	0.008209448000000001	1.229865e-10	0.0007298795	1.224269e-10	0.047520507000000003	0.24084663	0.050022385999999995	0.32953745	1.2304939e-10	1.226176e-10	0.006160941999999999	1.227854e-10	1.2264893e-10	1.2284795e-10	1.2310033999999998e-10	1.2292224e-10	0.10854375	1.22896e-10	1.2309445e-10	1.2254746000000001e-10	1.2301982e-10	1.2296071000000002e-10	0.01695257	1.2248927e-10	1.2270417e-10	1.2265479e-10	1.2252946000000001e-10	1.2292482e-10	0.0032630346000000004	1.2283506e-10	0.08635818	1.2324598e-10	0.042196915	0.038328867	1.2298158e-10	0.0030816481
11574x11106	1.0003053e-10	9.996473e-11	0.014575534	0.00020983468999999998	1.0033359000000001e-10	0.009011098	1.0041151999999999e-10	9.998951999999999e-11	0.01458079	9.995786e-11	1.0015692e-10	0.04491222	0.24696544	0.0457	0.34644768	9.997789e-11	1.00444646e-10	1.0029647e-10	1.0021271e-10	0.0033712047	9.999677e-11	1.0019856999999999e-10	0.024082752000000002	0.104727276	1.0032652e-10	1.0020909e-10	0.014220943	0.007138406	9.999983000000001e-11	1.0003759e-10	1.0020736999999999e-10	9.992413000000001e-11	1.00168956e-10	1.0002786e-10	1.0033665e-10	0.0069645178	0.00937137	0.046827424000000006	0.015076822	1.0032191999999999e-10	1.003581e-10	0.035511456000000004	0.01030537
11337x11243	9.9122134e-11	9.94287e-11	0.0016203396	0.016787915	0.009838464	9.939835e-11	0.025207287000000002	0.0045871744	0.00022830346000000002	0.032553792000000005	9.937485e-11	0.15058091	0.11489129	0.061832894000000006	0.23467506	0.00763423	9.930721e-11	0.018497536000000002	9.955621999999999e-11	9.9311e-11	9.916658000000001e-11	0.033944987	0.014566831	0.02909121	0.01964764	0.014461565	0.041460596	0.007284459	0.006535915	9.931346e-11	0.013824623000000001	9.9368784e-11	9.914293e-11	9.934945e-11	9.92627e-11	9.940651e-11	0.011148408	0.05484448	9.915844e-11	9.911249e-11	0.024997784	0.022453416	0.026802799
11575x11379	1.0188724e-10	0.008117342	1.0214486999999999e-10	0.020408956000000002	1.0174082e-10	1.01763716e-10	1.01826624e-10	0.009954012	0.039198533	0.025542555	1.0156264000000001e-10	0.16440022	0.15171859	0.060943755999999995	0.27829787	0.022952583	1.01806036e-10	1.0206093e-10	1.0175905999999999e-10	0.013780471	1.0166207e-10	0.047489513	0.016968409	0.009645079	1.016832e-10	0.0118900025	0.009962539	1.0180817e-10	1.02052956e-10	0.015802493	0.004677735	1.01820025e-10	1.0188763e-10	1.0189443000000001e-10	1.0185849e-10	1.019547e-10	1.0171074e-10	0.02973863	1.0189015e-10	0.03619933	1.01789736e-10	0.01718794	0.0051234444
11338x11516	0.008381275	1.1359813999999999e-10	0.04048945	0.0090754265	1.1394578e-10	0.036838796	1.1375815600000001e-10	1.1383912e-10	0.0056021907	0.03446697	0.012179642	0.13255115	0.15069284	0.07912067	0.19205347	9.348103e-09	0.019383276	0.03415027	0.009948706	1.13410656e-10	1.1383434e-10	0.055748094000000005	1.1359186e-10	0.026596923999999997	0.009051279	1.1406276000000001e-10	0.04218169	0.01705406	1.13688316e-10	1.1355633000000001e-10	1.1366945e-10	1.1362371000000001e-10	1.13679205e-10	0.032776896	0.0065034777	1.1386996e-10	0.016320823	1.1393491e-10	1.1378182e-10	1.1373603000000001e-10	0.008331866	1.1365926000000001e-10	0.020500763999999998
11576x11652	1.277416e-10	1.2754173e-10	0.072810374	1.2782496e-10	0.058687247000000005	0.0074454790000000005	1.2794156000000002e-10	1.2776427e-10	0.02015798	0.04779629	0.0064674835	0.05101743	0.10113107	0.09463475	0.09378443	0.013258816999999999	1.2750913e-10	0.06459169999999999	0.058900087999999996	1.2766488e-10	1.2751546e-10	0.07794717	0.027543623	0.012256835	1.2781984e-10	1.2776938e-10	0.033634495	0.0028643063	1.2751569e-10	1.2768071e-10	1.277667e-10	1.2779423e-10	0.010235974	0.028881786	0.03924019	1.2782593e-10	1.2781788e-10	0.024902456	0.01177379	1.2760816e-10	1.2771505e-10	1.2785178e-10	0.04003618
11339x11789	1.4162965e-10	1.415292e-10	0.035949733	0.014885323999999998	1.4179562e-10	0.023130145	1.4216661e-10	1.4161129e-10	0.009028263	1.4169746000000002e-10	1.4181643e-10	0.17780384	0.15771842	0.07929063	0.2686324	1.4156941999999998e-10	1.4177533e-10	0.027561061	1.4205900000000002e-10	1.4164018999999998e-10	1.4169098e-10	0.0644804	0.019803291	1.419986e-10	0.015754588	1.420815e-10	0.028834017000000003	0.023226972999999998	1.4184051000000002e-10	1.4155753e-10	1.4141747e-10	1.4148169e-10	1.4224039e-10	0.031882428	0.022018392	1.4171801e-10	1.4208394e-10	1.4184105e-10	1.4172315e-10	1.4144365e-10	1.4152811e-10	1.4158184e-10	1.4165882e-10
11576x11925	0.0059162052	0.007959368	0.0313448	0.02365007	0.013535911999999999	1.7945758999999999e-10	0.008123815	1.7943191e-10	0.0028168035	0.021292462999999998	1.7931354e-10	0.06537904	0.14876576	0.0840175	0.16576727	0.026207063	1.7952571000000002e-10	0.03682215	0.0077242497	1.7964286e-10	1.7938916000000002e-10	0.09051136	1.7991099999999996e-10	0.03637894	1.7973402e-10	1.7933578e-10	0.040148895	1.7944561e-10	0.0019943116	1.7960826000000002e-10	1.7954695e-10	1.7941103999999998e-10	0.05802074	1.802122e-10	0.029097477000000004	0.030652002	1.7925507e-10	0.018772163999999997	0.020997645	1.7925474e-10	1.7921711e-10	1.7941139e-10	0.024103865
11339x12062	1.3391956999999999e-10	0.0043884194	1.3404913e-10	1.3392595e-10	1.3390551e-10	0.005718663299999999	1.3394894e-10	1.337595e-10	1.3403022e-10	0.008119873	1.3403455e-10	0.10495993	0.21642403	0.006662264	0.47764880000000004	1.3382201999999999e-10	1.3432758999999998e-10	1.3392722e-10	1.3423233e-10	1.3420519e-10	1.3388815e-10	0.008961431	1.3415016e-10	1.340683e-10	0.07363623400000001	1.3410436999999998e-10	0.024625087	1.3383913e-10	0.0012898297	1.3380697e-10	0.011926495	1.3404147e-10	0.014723261000000001	1.3371868999999999e-10	1.3367993e-10	0.0065069264	1.3367918000000002e-10	1.3385343e-10	1.3410896e-10	0.017784745	0.01662397	1.3380568999999998e-10	1.341563e-10
11577x12198	1.2903187e-10	1.2893911e-10	1.2982578e-10	0.061045587000000005	0.005992341	0.014585974	1.2964761000000002e-10	1.2909636000000002e-10	0.0014689446	1.2934578000000002e-10	1.2931223e-10	0.08343742	0.1618042	0.064346604	0.21200909999999998	0.006409149	1.2938206e-10	0.016233422	0.03736274	1.2904268e-10	1.2928857e-10	0.004418305	1.2932283999999998e-10	0.027719942999999997	0.08365220599999999	1.2976835e-10	0.06459415	1.2937071e-10	1.2942353e-10	1.2944057e-10	0.007403605	1.2912049e-10	0.0013240117000000002	0.08209704599999999	1.2920376e-10	1.2962881999999999e-10	0.0045990473999999995	1.2916755e-10	0.016843103	1.2933887e-10	1.2968025e-10	0.02947774	0.013175268
11340x12335	1.1006383e-10	0.005016637	1.10034246e-10	1.0992934e-10	1.1029521000000001e-10	0.0015597685	1.1031751999999999e-10	1.0979796000000001e-10	1.1012747e-10	1.1022077e-10	1.0982687e-10	0.08358694	0.3249223	1.0994844e-10	0.5037278000000001	1.10054396e-10	1.1012894e-10	0.005914417	0.011877635	1.09908804e-10	1.1034066000000001e-10	1.1039518600000001e-10	0.014782054	1.1009218000000001e-10	1.1046343e-10	0.005598365300000001	0.00851084	1.0993481000000001e-10	0.0030652063	0.0063230735	1.1010016000000001e-10	1.0976865e-10	1.1025251499999999e-10	1.1033961000000001e-10	1.1020416000000001e-10	0.007924443	0.009096266	1.0997338999999999e-10	1.0995578000000001e-10	1.103293e-10	0.008094235	1.099476e-10	1.1004326599999999e-10
11578x12471	9.268706e-11	9.244659e-11	0.003240238	0.011083818999999998	9.297425e-11	9.268795e-11	9.254998000000001e-11	9.247216e-11	0.0035361391	9.266814399999999e-11	0.0030796884000000003	0.06325648	0.30779344	0.022391004	0.4770362	9.2614076e-11	9.2825414e-11	0.016081976	0.0012766824	9.2582816e-11	9.2709694e-11	0.0061691925	9.265206999999999e-11	0.028243681	9.279179e-11	9.2664446e-11	0.014818062	9.2503914e-11	9.257575e-11	9.264994e-11	9.281851e-11	0.0043010907	9.278063e-11	0.0019173998	9.268813e-11	0.0022674894	9.285357e-11	9.294269499999999e-11	0.004986068	9.2593766e-11	0.028521308999999998	9.271818e-11	9.260489599999999e-11
